Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-4bw7,checkpoint-gv9f,checkpoint-fk7v,branch-gxdo,checkpoint-3ran,branch-az1z,checkpoint-ivyp,checkpoint-lc6f,checkpoint-i3d1,randomiser-ab8b,randomiser-jycv,randomiser-ygby,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
2,1633101667630,01/10/2021 15:21:07,1633101666593,-4,01/10/2021 11:21:06,50681,20,task-hf2c,,16124951,q5iaxdw7,4764812,,complete,bthajf,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1422x800,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,2055.7999999523163,,,,,0,1,0,,,,,,Completion code
3,1633101670754,01/10/2021 15:21:10,1633101669712,-4,01/10/2021 11:21:09,50681,20,task-hf2c,,16124951,q5iaxdw7,4764812,,complete,bthajf,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1422x800,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,3112.2999999523163,,,,,0,1,0,,,,,,Completion code
4,1633101673814,01/10/2021 15:21:13,1633101672607,-4,01/10/2021 11:21:12,50681,20,task-hf2c,,16124951,q5iaxdw7,4764812,,complete,bthajf,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1422x800,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,2886.2000000476837,,,Yes,1,1,0,0,,,,,,Completion code
5,1633101674705,01/10/2021 15:21:14,1633101673643,-4,01/10/2021 11:21:13,50681,20,task-hf2c,,16124951,q5iaxdw7,4764812,,complete,bthajf,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1422x800,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,1028.8999998569489,,,,,0,1,0,,,,,,Completion code
6,1633101674955,01/10/2021 15:21:14,1633101673654,-4,01/10/2021 11:21:13,50681,20,task-hf2c,,16124951,q5iaxdw7,4764812,,complete,bthajf,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1422x800,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,16.84100000000035,,,,,0,1,0,,,1,,,Completion code
7,1633101674955,01/10/2021 15:21:14,1633101673656,-4,01/10/2021 11:21:13,50681,20,task-hf2c,,16124951,q5iaxdw7,4764812,,complete,bthajf,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1422x800,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,,,END TASK,,,,,9172,,,,,0,1,0,,,,,,
1,1633101691982,01/10/2021 15:21:31,1633101685954,-4,01/10/2021 11:21:25,50681,20,task-hf2c,,16124971,se3ttxnb,4764807,,complete,zntvhg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633101695428,01/10/2021 15:21:35,1633101689329,-4,01/10/2021 11:21:29,50681,20,task-hf2c,,16124971,se3ttxnb,4764807,,complete,zntvhg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,3300.399999976158,,,,,0,1,0,,,,,,Completion code
3,1633101743474,01/10/2021 15:22:23,1633101737119,-4,01/10/2021 11:22:17,50681,20,task-hf2c,,16124971,se3ttxnb,4764807,,complete,zntvhg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,47779.69999998808,,,,,0,1,0,,,,,,Completion code
4,1633101744439,01/10/2021 15:22:24,1633101738437,-4,01/10/2021 11:22:18,50681,20,task-hf2c,,16124971,se3ttxnb,4764807,,complete,zntvhg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,1299.6000000238419,,,Yes,1,1,0,0,,,,,,Completion code
5,1633101746924,01/10/2021 15:22:26,1633101740944,-4,01/10/2021 11:22:20,50681,20,task-hf2c,,16124971,se3ttxnb,4764807,,complete,zntvhg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,2499.7999999523163,,,,,0,1,0,,,,,,Completion code
6,1633101747174,01/10/2021 15:22:27,1633101740965,-4,01/10/2021 11:22:20,50681,20,task-hf2c,,16124971,se3ttxnb,4764807,,complete,zntvhg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,31.24899999999616,,,,,0,1,0,,,1,,,Completion code
7,1633101747174,01/10/2021 15:22:27,1633101740969,-4,01/10/2021 11:22:20,50681,20,task-hf2c,,16124971,se3ttxnb,4764807,,complete,zntvhg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,,,END TASK,,,,,55015,,,,,0,1,0,,,,,,
1,1633101712865,01/10/2021 15:21:52,1633101713313,-5,01/10/2021 10:21:53,50681,20,task-hf2c,,16124988,qql6jji0,4764791,,complete,pmayiz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1655x748,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633101716973,01/10/2021 15:21:56,1633101717456,-5,01/10/2021 10:21:57,50681,20,task-hf2c,,16124988,qql6jji0,4764791,,complete,pmayiz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1655x748,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,4042.100000143051,,,,,0,1,0,,,,,,Completion code
3,1633101720240,01/10/2021 15:22:00,1633101720709,-5,01/10/2021 10:22:00,50681,20,task-hf2c,,16124988,qql6jji0,4764791,,complete,pmayiz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1655x748,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,3244.899999856949,,,,,0,1,0,,,,,,Completion code
4,1633101722384,01/10/2021 15:22:02,1633101722895,-5,01/10/2021 10:22:02,50681,20,task-hf2c,,16124988,qql6jji0,4764791,,complete,pmayiz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1655x748,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,2168.2999999523163,,,Yes,1,1,0,0,,,,,,Completion code
5,1633101724530,01/10/2021 15:22:04,1633101725036,-5,01/10/2021 10:22:05,50681,20,task-hf2c,,16124988,qql6jji0,4764791,,complete,pmayiz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1655x748,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,2132.2999999523163,,,,,0,1,0,,,,,,Completion code
6,1633101724727,01/10/2021 15:22:04,1633101725053,-5,01/10/2021 10:22:05,50681,20,task-hf2c,,16124988,qql6jji0,4764791,,complete,pmayiz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1655x748,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,16.64100000000144,,,,,0,1,0,,,1,,,Completion code
7,1633101724727,01/10/2021 15:22:04,1633101725058,-5,01/10/2021 10:22:05,50681,20,task-hf2c,,16124988,qql6jji0,4764791,,complete,pmayiz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1655x748,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,,,END TASK,,,,,11745,,,,,0,1,0,,,,,,
1,1633101796915,01/10/2021 15:23:16,1633101796423,-4,01/10/2021 11:23:16,50681,20,task-hf2c,,16125059,ei8qll4e,4764829,,complete,gzsewb,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633101798259,01/10/2021 15:23:18,1633101797812,-4,01/10/2021 11:23:17,50681,20,task-hf2c,,16125059,ei8qll4e,4764829,,complete,gzsewb,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,1337,,,,,0,1,0,,,,,,Completion code
3,1633101799651,01/10/2021 15:23:19,1633101799217,-4,01/10/2021 11:23:19,50681,20,task-hf2c,,16125059,ei8qll4e,4764829,,complete,gzsewb,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,1379,,,,,0,1,0,,,,,,Completion code
4,1633101800749,01/10/2021 15:23:20,1633101800346,-4,01/10/2021 11:23:20,50681,20,task-hf2c,,16125059,ei8qll4e,4764829,,complete,gzsewb,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,1108,,,Yes,1,1,0,0,,,,,,Completion code
5,1633101803663,01/10/2021 15:23:23,1633101803236,-4,01/10/2021 11:23:23,50681,20,task-hf2c,,16125059,ei8qll4e,4764829,,complete,gzsewb,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,2880,,,,,0,1,0,,,,,,Completion code
6,1633101805038,01/10/2021 15:23:25,1633101803268,-4,01/10/2021 11:23:23,50681,20,task-hf2c,,16125059,ei8qll4e,4764829,,complete,gzsewb,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,31.25,,,,,0,1,0,,,1,,,Completion code
7,1633101805038,01/10/2021 15:23:25,1633101803270,-4,01/10/2021 11:23:23,50681,20,task-hf2c,,16125059,ei8qll4e,4764829,,complete,gzsewb,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,Spreadsheet1,,,END TASK,,,,,6848,,,,,0,1,0,,,,,,
1,1633101795772,01/10/2021 15:23:15,1633101795115,1,01/10/2021 16:23:15,50681,20,task-hf2c,,16125062,yudazxh9,4764826,,complete,xvtrgv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633101809664,01/10/2021 15:23:29,1633101808980,1,01/10/2021 16:23:28,50681,20,task-hf2c,,16125062,yudazxh9,4764826,,complete,xvtrgv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,13787.400000000373,,,,,0,1,0,,,,,,Completion code
3,1633101815771,01/10/2021 15:23:35,1633101815096,1,01/10/2021 16:23:35,50681,20,task-hf2c,,16125062,yudazxh9,4764826,,complete,xvtrgv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,6108.60000000149,,,,,0,1,0,,,,,,Completion code
4,1633101818162,01/10/2021 15:23:38,1633101817505,1,01/10/2021 16:23:37,50681,20,task-hf2c,,16125062,yudazxh9,4764826,,complete,xvtrgv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,2399.2999999988824,,,Yes,1,1,0,0,,,,,,Completion code
5,1633101820148,01/10/2021 15:23:40,1633101819328,1,01/10/2021 16:23:39,50681,20,task-hf2c,,16125062,yudazxh9,4764826,,complete,xvtrgv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,1816.300000000745,,,,,0,1,0,,,,,,Completion code
6,1633101820696,01/10/2021 15:23:40,1633101819335,1,01/10/2021 16:23:39,50681,20,task-hf2c,,16125062,yudazxh9,4764826,,complete,xvtrgv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,16.625,,,,,0,1,0,,,1,,,Completion code
7,1633101820696,01/10/2021 15:23:40,1633101819338,1,01/10/2021 16:23:39,50681,20,task-hf2c,,16125062,yudazxh9,4764826,,complete,xvtrgv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,Spreadsheet1,,,END TASK,,,,,24223,,,,,0,1,0,,,,,,
1,1633101823962,01/10/2021 15:23:43,1633101823807,-4,01/10/2021 11:23:43,50681,20,task-hf2c,,16125089,7hu2ch2w,4764836,,complete,wamoyp,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633101829065,01/10/2021 15:23:49,1633101828923,-4,01/10/2021 11:23:48,50681,20,task-hf2c,,16125089,7hu2ch2w,4764836,,complete,wamoyp,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,5059.899999976158,,,,,0,1,0,,,,,,Completion code
3,1633101830518,01/10/2021 15:23:50,1633101830377,-4,01/10/2021 11:23:50,50681,20,task-hf2c,,16125089,7hu2ch2w,4764836,,complete,wamoyp,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,1446.3000000715256,,,,,0,1,0,,,,,,Completion code
4,1633101831426,01/10/2021 15:23:51,1633101831305,-4,01/10/2021 11:23:51,50681,20,task-hf2c,,16125089,7hu2ch2w,4764836,,complete,wamoyp,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,918.8999999761581,,,Yes,1,1,0,0,,,,,,Completion code
5,1633101832567,01/10/2021 15:23:52,1633101832425,-4,01/10/2021 11:23:52,50681,20,task-hf2c,,16125089,7hu2ch2w,4764836,,complete,wamoyp,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x657,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,1113.4000000953674,,,,,0,1,0,,,,,,Completion code
